CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavouriteCategory,LastPurchaseDate,FavouritePaymentMethod,FrequencyOfWebsiteVisits,Churn
13918,19,Female,New York,Bronze,27,8709,Books,2023-06-22,Credit Card,73.0,0
20854,61,Male,Los Angeles,Platinum,157,19834,Books,2023-08-17,Credit Card,236.0,0
23891,26,Female,Chicago,Platinum,209,30615,Books,2023-04-13,PayPal,343.0,0
46153,56,Male,New York,Gold,154,16449,Books,2023-08-04,Credit Card,176.0,0
10807,31,Female,Chicago,Bronze,50,8528,Books,2022-09-25,Cash,13.0,1
33300,32,Female,Chicago,Gold,76,14626,Books,2021-09-18,Cash,64.0,1
36614,19,Male,Los Angeles,Platinum,107,32577,Books,2023-08-18,Credit Card,231.0,1
5981,19,Female,Chicago,Silver,64,12577,Electronics,2022-09-08,Cash,68.0,0
8946,39,Male,Chicago,Gold,58,15602,Clothing,2023-06-02,Credit Card,46.0,0
16361,26,Male,Los Angeles,Platinum,392,23456,Clothing,2022-11-15,Credit Card,,0
48634,54,Male,Chicago,Gold,41,13649,Books,2023-09-05,PayPal,75.0,0
43690,60,Male,Chicago,Platinum,136,19576,Books,2023-04-03,PayPal,156.0,0
31073,66,Female,Chicago,Gold,88,17891,Clothing,2023-07-07,Credit Card,35.0,0
31741,24,Female,New York,Platinum,174,23233,Clothing,2023-05-01,Cash,138.0,0
6476,32,Male,New York,Silver,50,10544,Books,2023-06-30,PayPal,124.0,1
35355,27,Male,New York,Platinum,379,25277,Clothing,2023-09-09,PayPal,76.0,0
39216,28,Male,Los Angeles,Gold,57,17394,Books,2023-06-24,Credit Card,53.0,0
23944,24,Male,Miami,Gold,104,16186,Books,2021-11-30,Credit Card,,0
39209,36,Female,Chicago,Gold,87,14940,Clothing,2023-07-09,Credit Card,75.0,0
31204,47,Female,Chicago,Silver,55,8728,Books,2023-08-27,Credit Card,72.0,1
21097,29,Female,Los Angeles,Bronze,59,7910,Home,2023-06-12,PayPal,69.0,0
46410,69,Female,Chicago,Gold,85,14755,Clothing,2021-05-21,Credit Card,145.0,0
28121,30,Female,New York,Platinum,134,25686,Books,2023-07-08,PayPal,230.0,1
41291,41,Female,Miami,Bronze,10,4521,Home,2023-06-23,Credit Card,30.0,1
3388,55,Male,San Francisco,Silver,336,9531,Books,2022-07-03,Credit Card,51.0,1
18171,61,Male,Chicago,Bronze,27,5861,Clothing,2023-04-29,Cash,32.0,1
1701,26,Male,New York,Platinum,115,20314,Home,2022-11-07,Credit Card,,1
19040,51,Male,San Francisco,Silver,46,11958,Books,2022-10-11,Credit Card,86.0,1
23448,39,Female,Miami,Bronze,12,4507,Clothing,2022-08-04,Cash,27.0,0
30599,48,Male,San Francisco,Bronze,22,6396,Electronics,2023-06-01,Credit Card,34.0,0
29272,69,Female,New York,Platinum,212,28041,Books,2022-11-17,PayPal,262.0,1
39376,65,Female,San Francisco,Bronze,18,4643,Clothing,2022-06-14,Cash,12.0,1
42163,35,Female,Los Angeles,Gold,105,15588,Books,2022-09-08,PayPal,,0
2600,40,Male,San Francisco,Platinum,175,25167,Books,2023-08-26,Credit Card,213.0,0
39294,51,Female,Chicago,Silver,29,10760,Clothing,2023-06-03,Cash,43.0,0
15941,30,Female,Chicago,Platinum,92,23103,Clothing,2023-04-13,Cash,153.0,0
34830,62,Female,Los Angeles,Platinum,221,24359,Books,2022-11-19,Cash,71.0,0
9723,54,Male,New York,Platinum,131,18826,Books,2023-07-20,PayPal,214.0,0
13190,65,Female,Chicago,Silver,139,10345,Books,2023-08-18,Credit Card,105.0,0
26994,64,Male,Miami,Silver,40,11346,Clothing,2021-09-18,Credit Card,42.0,0
44822,61,Female,Chicago,Gold,220,16245,Books,2022-05-31,PayPal,156.0,1
49123,53,Female,Chicago,Gold,85,14863,Clothing,2023-08-28,Cash,159.0,0
19930,45,Male,New York,Bronze,45,6069,Books,2023-03-12,Credit Card,35.0,0
5935,24,Male,San Francisco,Gold,245,14912,Electronics,2023-03-08,Credit Card,46.0,0
34070,23,Male,Chicago,Platinum,74,20448,Books,2023-05-23,Credit Card,143.0,0
41367,61,Female,Los Angeles,Gold,88,14091,Clothing,2023-05-24,Credit Card,166.0,1
16959,22,Female,San Francisco,Silver,39,9533,Electronics,2023-02-26,Credit Card,62.0,0
132,20,Female,Miami,Gold,244,16192,Clothing,2022-12-24,Cash,68.0,0
6960,69,Female,New York,Gold,87,13431,Books,2022-11-16,Credit Card,55.0,0
30625,70,Male,Miami,Platinum,175,20680,Electronics,2023-08-22,Credit Card,138.0,0
3505,48,Male,San Francisco,Silver,186,12001,Clothing,2023-06-19,Cash,69.0,0
3190,31,Female,San Francisco,Platinum,90,26265,Clothing,2023-02-20,PayPal,52.0,0
3828,31,Female,San Francisco,Gold,406,17027,Books,2023-03-19,Credit Card,89.0,0
2753,20,Female,Miami,Bronze,20,6242,Clothing,2023-07-04,Cash,67.0,0
27121,56,Female,San Francisco,Platinum,262,28263,Clothing,2023-06-16,Credit Card,75.0,0
8325,46,Male,Miami,Platinum,72,22005,Clothing,2023-09-11,Credit Card,,0
39479,67,Female,San Francisco,Bronze,50,8375,Clothing,2022-08-20,PayPal,29.0,0
47737,48,Female,Los Angeles,Platinum,237,23888,Books,2023-06-03,Credit Card,104.0,0
16125,62,Female,San Francisco,Bronze,58,4719,Clothing,2022-09-28,PayPal,17.0,0
48787,62,Female,Miami,Platinum,296,19033,Electronics,2022-12-01,Cash,183.0,0
6608,40,Female,Chicago,Silver,33,8827,Clothing,2023-07-07,Cash,33.0,0
39143,53,Male,San Francisco,Silver,29,9460,Home,2023-08-04,Credit Card,95.0,0
42375,66,Female,Chicago,Silver,55,11466,Books,2023-08-09,PayPal,106.0,0
7203,43,Female,Los Angeles,Platinum,66,18590,Clothing,2023-08-08,Credit Card,182.0,0
13678,49,Female,New York,Silver,72,10062,Books,2023-04-23,Credit Card,111.0,0
43287,20,Male,Los Angeles,Platinum,233,26952,Electronics,2023-05-25,Credit Card,254.0,0
30781,62,Male,San Francisco,Platinum,370,29818,Home,2023-08-11,PayPal,90.0,0
6237,28,Female,Chicago,Silver,132,11943,Clothing,2023-02-26,Credit Card,44.0,0
13708,46,Female,Chicago,Silver,42,9180,Books,2023-02-10,Credit Card,77.0,0
25526,20,Female,Miami,Gold,63,15187,Home,2023-05-12,PayPal,92.0,1
12901,66,Female,Chicago,Platinum,129,21333,Electronics,2023-03-09,Credit Card,229.0,0
36160,40,Male,Miami,Silver,56,11904,Clothing,2023-06-12,PayPal,41.0,1
31627,33,Female,New York,Platinum,274,18286,Clothing,2023-07-07,Credit Card,97.0,0
1347,60,Male,San Francisco,Bronze,398,7600,Books,2023-06-22,Crypto,67.0,0
14063,23,Male,Miami,Silver,65,12188,Books,2023-07-07,PayPal,105.0,0
29617,24,Male,New York,Silver,115,10123,Clothing,2022-02-19,Credit Card,68.0,0
33739,22,Female,Chicago,Platinum,149,25881,Books,2023-02-20,Credit Card,219.0,1
24903,30,Female,Chicago,Gold,179,15296,Clothing,2023-09-08,Credit Card,99.0,0
13591,61,Male,New York,Gold,109,17409,Books,2023-04-27,PayPal,44.0,0
44217,22,Male,Chicago,Silver,311,8766,Books,2023-06-17,Credit Card,73.0,0
4593,57,Female,New York,Silver,348,9564,Books,2021-09-28,Credit Card,79.0,0
38318,19,Female,Miami,Bronze,71,6102,Books,2022-07-19,Credit Card,46.0,1
8474,51,Male,Miami,Platinum,339,29782,Books,2023-09-01,Credit Card,303.0,0
24839,42,Female,New York,Gold,56,14723,Clothing,2023-04-17,Credit Card,82.0,0
16973,29,Female,Miami,Gold,67,15061,Clothing,2023-06-18,Crypto,89.0,0
31103,30,Female,Miami,Bronze,2,873,Books,2022-07-08,Credit Card,13.0,0
32072,25,Female,Miami,Gold,170,17763,Electronics,2023-02-24,Cash,137.0,0
17256,55,Female,Los Angeles,Silver,139,8792,Home,2023-07-22,Cash,24.0,0
3324,43,Male,San Francisco,Bronze,20,6362,Home,2022-08-31,Credit Card,48.0,0
4748,31,Male,Chicago,Platinum,164,27416,Books,2023-01-16,Credit Card,235.0,1
37122,45,Male,Los Angeles,Gold,84,14330,Electronics,2023-09-13,Credit Card,35.0,0
24026,52,Male,Miami,Gold,97,16620,Books,2023-03-13,Credit Card,138.0,1
34709,56,Female,New York,Platinum,77,19275,Home,2023-06-04,Cash,155.0,0
36456,22,Male,Miami,Platinum,73,26468,Home,2023-07-31,Credit Card,86.0,1
37460,30,Female,San Francisco,Platinum,170,17970,Books,2023-06-29,Credit Card,138.0,0
23136,53,Male,Miami,Bronze,62,7058,Books,2021-07-27,Cash,64.0,0
30032,26,Female,New York,Silver,31,12912,Clothing,2023-01-04,Credit Card,71.0,0
1818,32,Male,San Francisco,Silver,58,10225,Clothing,2021-09-14,Credit Card,35.0,0
35119,67,Female,Miami,Gold,127,16164,Books,2023-07-03,Cash,42.0,0
36753,48,Male,San Francisco,Silver,153,11665,Clothing,2022-12-17,Credit Card,133.0,0
39383,49,Female,Chicago,Platinum,137,20485,Books,2022-06-17,PayPal,163.0,0
46250,64,Female,Chicago,Platinum,372,27347,Clothing,2023-08-04,PayPal,145.0,0
3029,22,Female,Miami,Gold,298,16349,Books,2023-07-16,Credit Card,187.0,0
47666,38,Female,San Francisco,Gold,47,14211,Home,2023-01-08,PayPal,149.0,1
4040,46,Female,New York,Platinum,111,18736,Books,2022-10-13,Credit Card,102.0,1
790,56,Female,Miami,Gold,274,15103,Electronics,2023-07-08,Credit Card,48.0,0
21942,58,Female,Chicago,Gold,68,14015,Books,2022-04-19,Cash,121.0,0
41546,23,Male,Chicago,Platinum,112,21331,Home,2023-02-12,Credit Card,97.0,1
37818,41,Male,Miami,Silver,110,12553,Clothing,2022-07-08,Credit Card,74.0,0
4147,27,Female,San Francisco,Silver,216,10942,Clothing,2022-11-01,Credit Card,109.0,1
23040,49,Female,Chicago,Platinum,223,19297,Books,2023-08-12,Cash,156.0,0
37815,30,Male,San Francisco,Bronze,11,2812,Books,2021-09-05,Credit Card,32.0,0
44354,68,Male,Chicago,Silver,65,12924,Clothing,2023-03-23,Credit Card,146.0,0
7851,54,Male,Chicago,Platinum,159,30465,Clothing,2023-05-18,Credit Card,168.0,0
38550,20,Female,Los Angeles,Platinum,83,18076,Clothing,2023-06-13,Credit Card,97.0,0
1879,20,Male,Chicago,Silver,34,9602,Home,2023-01-09,Credit Card,20.0,0
255,23,Female,New York,Platinum,83,20773,Home,2023-07-23,Credit Card,73.0,0
38535,52,Female,Miami,Silver,41,10627,Clothing,2023-04-19,Cash,115.0,0
47715,49,Female,Miami,Bronze,66,8546,Books,2023-04-24,Credit Card,57.0,0
3688,39,Female,San Francisco,Silver,33,11332,Books,2023-07-04,Credit Card,108.0,0
45048,52,Male,Chicago,Silver,51,11078,Books,2023-05-15,Cash,123.0,0
49460,51,Female,New York,Gold,129,14454,Clothing,2023-02-05,PayPal,146.0,0
38791,51,Female,San Francisco,Platinum,322,29388,Clothing,2023-06-24,PayPal,,0
32716,49,Male,Los Angeles,Platinum,126,31379,Electronics,2022-12-31,PayPal,228.0,0
24692,44,Female,San Francisco,Gold,240,16605,Books,2022-08-16,PayPal,98.0,1
24917,67,Male,San Francisco,Silver,27,10355,Books,2022-12-19,Credit Card,41.0,0
29989,69,Male,Chicago,Gold,80,15728,Books,2023-02-20,Credit Card,122.0,1
1913,22,Female,Los Angeles,Gold,98,16880,Electronics,2023-06-08,Credit Card,105.0,0
23193,66,Female,San Francisco,Bronze,67,5060,Clothing,2020-02-22,Credit Card,,0
26991,29,Female,New York,Silver,52,9117,Books,2023-09-11,Credit Card,35.0,1
45632,28,Male,New York,Silver,58,11802,Books,2023-03-14,Credit Card,70.0,1
35773,41,Male,Miami,Platinum,190,20972,Books,2023-05-09,Credit Card,125.0,0
29362,21,Male,Los Angeles,Platinum,157,26146,Electronics,2023-07-01,PayPal,,0
46038,45,Male,Los Angeles,Platinum,94,20789,Clothing,2023-01-02,PayPal,68.0,0
12960,21,Male,Miami,Silver,89,9191,Clothing,2022-11-07,Credit Card,97.0,0
35992,52,Male,San Francisco,Platinum,192,36539,Home,2023-07-01,Credit Card,259.0,0
37959,24,Female,Los Angeles,Platinum,241,23775,Clothing,2022-09-08,Cash,108.0,1
34054,35,Male,New York,Gold,106,17070,Books,2023-08-29,PayPal,76.0,1
49741,60,Male,New York,Gold,66,15199,Books,2023-07-18,Credit Card,123.0,0
14396,38,Female,Chicago,Platinum,149,20680,Books,2023-06-09,Credit Card,229.0,0
35888,67,Male,Los Angeles,Silver,94,11727,Home,2023-03-18,Cash,135.0,0
6745,34,Male,San Francisco,Gold,463,14661,Clothing,2022-07-30,Credit Card,173.0,0
47804,60,Male,Miami,Gold,89,13066,Books,2023-07-27,Cash,114.0,0
12307,65,Female,Miami,Silver,36,10754,Books,2023-09-12,Credit Card,,0
44196,54,Male,San Francisco,Bronze,28,8426,Clothing,2023-07-10,Credit Card,42.0,0
33036,18,Male,Chicago,Gold,102,14521,Electronics,2023-04-03,Credit Card,130.0,0
36004,64,Male,Miami,Gold,71,14823,Books,2023-07-01,Credit Card,52.0,1
47135,44,Male,Los Angeles,Bronze,7,2567,Books,2023-08-17,PayPal,19.0,0
10622,65,Male,Chicago,Bronze,26,7427,Home,2022-09-06,Credit Card,78.0,0
4645,67,Male,Los Angeles,Silver,34,10442,Books,2023-06-08,Cash,,1
24738,33,Male,New York,Silver,23,10237,Books,2023-03-31,Cash,53.0,0
48789,30,Female,Chicago,Platinum,90,21911,Clothing,2022-09-12,Cash,219.0,0
46225,62,Female,Miami,Silver,22,8916,Books,2021-03-27,Cash,29.0,0
38484,64,Male,Chicago,Platinum,372,34588,Clothing,2023-08-25,Credit Card,289.0,0
32818,45,Male,Chicago,Bronze,52,7715,Books,2022-06-22,Credit Card,28.0,0
29334,47,Male,Chicago,Silver,66,12077,Clothing,2023-06-23,PayPal,77.0,1
49475,65,Male,Chicago,Gold,205,13028,Clothing,2023-07-19,PayPal,,0
32394,58,Male,Los Angeles,Platinum,82,21185,Clothing,2023-02-05,PayPal,40.0,0
13570,53,Male,New York,Bronze,19,5525,Books,2023-08-04,Cash,14.0,0
4701,65,Female,San Francisco,Platinum,381,27467,Books,2022-08-27,Credit Card,43.0,0
4635,24,Male,Chicago,Gold,90,15080,Books,2022-10-21,Credit Card,45.0,0
26888,56,Male,Miami,Bronze,76,6593,Books,2021-11-07,PayPal,33.0,0
23918,45,Female,Chicago,Silver,99,11214,Home,2022-11-06,PayPal,99.0,0
46296,32,Female,Miami,Silver,52,10388,Books,2023-07-01,Credit Card,21.0,0
10328,27,Male,Los Angeles,Bronze,30,6603,Electronics,2023-06-08,Credit Card,,0
25334,41,Male,Miami,Platinum,68,20917,Clothing,2023-08-20,Credit Card,123.0,0
37259,37,Male,San Francisco,Gold,52,15387,Books,2022-04-07,Credit Card,181.0,1
48422,43,Female,New York,Platinum,270,23381,Books,2023-06-08,Credit Card,179.0,0
27068,22,Male,Miami,Silver,86,12357,Books,2022-03-22,Cash,69.0,0
30586,48,Female,Miami,Platinum,191,22876,Clothing,2023-04-04,Cash,202.0,0
42790,66,Female,New York,Platinum,174,19893,Books,2022-10-30,Cash,163.0,0
32098,45,Female,San Francisco,Platinum,161,24282,Electronics,2023-09-10,Credit Card,72.0,0
11799,59,Female,Chicago,Platinum,128,19152,Clothing,2022-10-01,Credit Card,200.0,0
36036,64,Female,Miami,Silver,99,12289,Books,2023-08-27,Cash,80.0,1
45135,63,Female,New York,Silver,84,10267,Electronics,2023-04-30,Credit Card,,1
35839,29,Male,Los Angeles,Bronze,7,3263,Electronics,2020-04-05,Cash,,1
20195,60,Female,New York,Silver,36,11835,Home,2022-11-23,Credit Card,120.0,1
40340,47,Male,Los Angeles,Platinum,204,38107,Home,2023-07-11,Credit Card,307.0,0
29121,49,Female,San Francisco,Gold,50,13983,Books,2023-08-29,Cash,96.0,0
13601,25,Female,Chicago,Gold,104,13824,Home,2023-07-19,Cash,94.0,0
13608,55,Male,New York,Silver,48,12743,Electronics,2023-07-24,Cash,,1
17549,30,Female,Miami,Gold,41,16079,Clothing,2022-01-08,Credit Card,,1
33872,65,Female,San Francisco,Platinum,72,19095,Books,2023-01-07,Credit Card,82.0,0
44797,58,Female,New York,Platinum,227,30299,Books,2023-03-17,Credit Card,83.0,0
12584,48,Male,Miami,Gold,79,13944,Books,2022-07-08,Credit Card,,0
37726,25,Male,New York,Gold,87,15657,Electronics,2022-08-10,Credit Card,,0
15239,26,Male,Los Angeles,Silver,40,12533,Books,2020-12-06,Credit Card,31.0,0
3312,62,Male,New York,Gold,203,14532,Books,2022-05-15,Credit Card,124.0,0
41883,70,Female,New York,Bronze,33,5584,Books,2023-01-29,Credit Card,55.0,0
46720,43,Female,New York,Platinum,159,23447,Clothing,2023-08-16,Credit Card,169.0,0
26242,38,Female,San Francisco,Platinum,101,30062,Clothing,2023-05-11,Credit Card,292.0,0
32653,32,Female,New York,Silver,161,10610,Clothing,2023-04-19,PayPal,54.0,0
34966,70,Male,Miami,Platinum,114,23390,Clothing,2023-07-13,PayPal,,1
29909,31,Female,Los Angeles,Silver,29,9502,Clothing,2022-03-03,Credit Card,100.0,0
35092,61,Female,Los Angeles,Silver,97,11184,Electronics,2023-09-02,Cash,109.0,0
42568,55,Female,New York,Gold,142,15003,Clothing,2023-01-09,Credit Card,,0
10418,35,Male,San Francisco,Bronze,33,7266,Clothing,2023-07-31,Cash,35.0,0
19522,40,Male,San Francisco,Bronze,27,5838,Books,2023-04-04,Cash,19.0,0
24765,35,Male,Miami,Gold,188,17335,Books,2023-01-02,Credit Card,119.0,0
8694,57,Female,New York,Gold,163,16370,Books,2023-09-05,Credit Card,191.0,0
48644,69,Female,Los Angeles,Gold,647,15548,Clothing,2023-07-20,PayPal,144.0,0
6199,54,Male,San Francisco,Platinum,73,19218,Electronics,2022-04-28,Cash,144.0,0
49972,39,Female,New York,Silver,125,10505,Books,2023-08-09,Cash,26.0,0
21618,54,Male,San Francisco,Silver,44,11885,Clothing,2023-02-06,Credit Card,87.0,0
31422,51,Male,San Francisco,Platinum,139,21205,Clothing,2023-05-23,PayPal,97.0,1
6521,53,Female,Los Angeles,Gold,60,13904,Books,2023-05-18,Credit Card,143.0,0
43075,46,Female,Chicago,Gold,102,15555,Clothing,2023-04-02,Credit Card,104.0,0
39932,19,Male,Miami,Bronze,18,7047,Books,2022-08-05,Cash,38.0,0
14221,38,Male,Miami,Platinum,75,22597,Clothing,2022-10-15,Credit Card,159.0,0
38893,20,Female,Los Angeles,Silver,54,10998,Books,2023-04-03,Crypto,55.0,0
10669,18,Male,San Francisco,Bronze,22,2696,Clothing,2021-10-27,Credit Card,34.0,1
3027,25,Female,New York,Gold,161,15793,Books,2023-05-11,Credit Card,50.0,0
16497,24,Male,San Francisco,Silver,105,12124,Books,2023-07-15,PayPal,140.0,0
26837,41,Male,Los Angeles,Platinum,335,21436,Books,2022-12-31,Credit Card,,0
40639,34,Male,Miami,Bronze,51,8049,Books,2023-08-04,Crypto,19.0,0
39301,44,Male,San Francisco,Platinum,112,19672,Electronics,2023-04-02,PayPal,140.0,0
5980,61,Female,Miami,Platinum,260,23723,Clothing,2023-05-11,Cash,240.0,0
37054,58,Male,New York,Bronze,21,4623,Books,2021-03-07,Cash,33.0,1
45993,59,Female,Miami,Platinum,112,20151,Clothing,2023-07-02,Credit Card,231.0,1
47298,45,Male,Miami,Gold,88,14924,Books,2022-11-15,Credit Card,128.0,0
49636,52,Male,Chicago,Gold,74,15737,Books,2022-10-20,PayPal,65.0,0
4434,33,Male,Chicago,Bronze,38,7607,Clothing,2022-02-14,Credit Card,33.0,1
14742,52,Male,Chicago,Gold,194,17642,Books,2023-06-02,Cash,180.0,0
24935,41,Male,Miami,Platinum,406,31422,Clothing,2023-09-11,Crypto,229.0,1
1001,19,Male,Los Angeles,Gold,50,16072,Books,2023-08-15,Credit Card,66.0,0
44236,25,Male,Miami,Platinum,159,23964,Clothing,2023-03-05,Cash,51.0,1
9124,53,Male,Los Angeles,Bronze,32,7349,Clothing,2022-10-26,Credit Card,64.0,0
3531,47,Male,Los Angeles,Platinum,149,25454,Clothing,2023-06-20,Credit Card,,0
33179,29,Male,Chicago,Gold,118,14581,Books,2023-08-20,PayPal,52.0,0
30961,25,Female,San Francisco,Platinum,142,23082,Clothing,2022-12-27,PayPal,256.0,0
6225,60,Female,New York,Silver,44,10756,Electronics,2023-06-01,Cash,118.0,0
40501,31,Male,Chicago,Platinum,225,18411,Electronics,2022-11-03,Cash,144.0,0
43371,37,Male,Chicago,Silver,47,12851,Clothing,2023-02-01,Credit Card,49.0,0
370,32,Male,San Francisco,Platinum,268,25741,Clothing,2023-04-05,Credit Card,101.0,1
31230,67,Female,New York,Platinum,82,23867,Books,2023-07-18,Cash,123.0,0
41960,38,Female,Miami,Gold,40,13685,Books,2023-09-10,Credit Card,141.0,0
26701,31,Female,Miami,Gold,64,15335,Books,2023-09-04,Credit Card,115.0,0
8530,24,Female,Chicago,Platinum,197,21756,Clothing,2023-07-13,Credit Card,180.0,0
22289,57,Male,New York,Platinum,166,25600,Clothing,2023-08-13,Cash,226.0,0
46593,33,Female,Chicago,Gold,202,13794,Books,2023-08-22,PayPal,48.0,0
134,59,Male,Los Angeles,Bronze,41,8393,Books,2023-02-18,Credit Card,58.0,1
1639,31,Male,Chicago,Platinum,289,21015,Clothing,2023-03-09,Credit Card,139.0,0
7450,24,Female,Chicago,Platinum,229,23612,Books,2023-09-11,Credit Card,179.0,1
34474,35,Female,Miami,Bronze,34,7900,Electronics,2023-05-01,PayPal,70.0,0
40803,18,Female,Miami,Gold,97,14100,Electronics,2023-09-14,Credit Card,105.0,0
296,21,Female,Miami,Platinum,106,20804,Electronics,2023-05-05,Credit Card,48.0,1
39735,18,Male,Los Angeles,Platinum,109,20286,Books,2022-11-17,Credit Card,238.0,0
47200,23,Female,Miami,Gold,49,14985,Clothing,2023-07-13,Credit Card,57.0,0
42097,47,Female,New York,Platinum,172,25071,Electronics,2023-06-11,PayPal,245.0,0
1471,44,Female,San Francisco,Gold,124,16553,Books,2023-08-31,Cash,157.0,1
34770,40,Male,New York,Gold,47,13124,Books,2022-05-24,Credit Card,81.0,1
22768,59,Female,New York,Platinum,65,20335,Clothing,2023-06-02,Credit Card,122.0,0
28134,67,Female,Miami,Platinum,234,25232,Electronics,2022-07-12,Cash,289.0,0
10283,52,Female,San Francisco,Platinum,113,20510,Electronics,2022-10-18,Credit Card,150.0,0
27431,46,Male,San Francisco,Gold,83,16297,Books,2022-08-29,Credit Card,173.0,0
17386,35,Male,San Francisco,Silver,52,12834,Books,2023-08-13,PayPal,136.0,0
37047,35,Female,Los Angeles,Platinum,141,24118,Books,2022-09-15,PayPal,108.0,0
27830,44,Female,Miami,Gold,466,17517,Clothing,2023-05-31,Credit Card,128.0,0
28605,22,Male,San Francisco,Platinum,87,20247,Books,2023-07-16,Cash,179.0,0
22705,46,Female,Los Angeles,Platinum,86,20316,Home,2022-06-01,Credit Card,64.0,0
45672,56,Male,Chicago,Silver,165,12401,Clothing,2022-07-16,Credit Card,71.0,0
14896,65,Male,Chicago,Platinum,92,22218,Books,2022-03-10,Credit Card,162.0,0
35926,39,Female,Los Angeles,Platinum,82,21089,Clothing,2022-10-03,Credit Card,,0
6398,46,Female,Los Angeles,Gold,94,13252,Clothing,2023-08-29,Credit Card,,1
12058,24,Female,Miami,Platinum,153,18280,Clothing,2023-06-15,Credit Card,78.0,0
11983,60,Male,Miami,Platinum,190,20949,Electronics,2023-06-23,Credit Card,,0
36507,59,Female,Chicago,Platinum,165,24080,Electronics,2023-08-01,Credit Card,220.0,0
16496,43,Male,San Francisco,Bronze,35,4289,Clothing,2023-07-01,Cash,51.0,0
47064,30,Female,Chicago,Platinum,103,22472,Electronics,2023-08-26,Cash,225.0,0
33577,31,Female,San Francisco,Bronze,19,5901,Clothing,2022-10-25,Credit Card,48.0,0
44458,43,Male,San Francisco,Platinum,110,23186,Clothing,2023-05-16,Credit Card,181.0,0
5847,70,Male,Miami,Bronze,9,3164,Home,2023-05-29,Cash,40.0,1
37588,42,Female,New York,Gold,69,15982,Clothing,2023-07-10,Credit Card,151.0,0
7249,65,Female,New York,Gold,60,17534,Books,2023-02-15,Credit Card,162.0,0
19082,36,Male,Los Angeles,Gold,71,15703,Books,2023-06-05,Credit Card,104.0,0
31097,25,Male,Miami,Silver,339,11298,Books,2022-07-21,Cash,,0
21088,18,Male,San Francisco,Silver,48,9611,Books,2023-06-30,Credit Card,95.0,0
29336,70,Male,New York,Gold,351,13856,Clothing,2022-12-31,Cash,38.0,0
